Lemma,Classes
"['combined', 'operation', 'armed', 'force', 'france', 'united', 'kingdom', 'way', 'u', 'president', 'donald', 'trump']",0
"['hassan', 'nasrallah', 'leader', 'lebanon', 'hezbollah', 'movement', 'called', 'country', 'middle', 'east', 'join', 'battle', 'syria', 'iraq', 'islamic', 'state', 'iraq', 'levant', 'isil', 'group']",0
"['covered', 'blood', 'dust', 'another', 'heartbreaking', 'photo', 'emerges', 'aleppo', 'father', 'son', 'buried', 'rubble', 'final', 'posture', 'still', 'place', 'caught', 'crossfire', 'wartorn', 'syria', 'warning', 'graphic', 'content']",0
"['day', 'isi', 'claimed', 'responsibility', 'attack', 'syria', 'killed', 'u', 'service', 'member', 'vice', 'president', 'mike', 'penny', 'declared', 'caliphate', 'crumbled', 'isi', 'defeated']",0
"['well', 'know', 'saudi', 'want', 'u', 'stay', 'maybe', 'youre', 'going', 'pay']",0
"['least', '3952', 'people', 'including', '250', 'civilian', 'killed', 'usled', 'coalition', 'campaign', 'islamic', 'state', 'iraq', 'levant', 'isil', 'group', 'syria', 'according', 'monitoring', 'group', 'httpajeio239dhttpwwwaljazeeracomnews201511coalitionstrikessyriakilled250civilians151124075241069html']",0
"['turkish', 'troop', 'begun', 'offensive', 'northern', 'syria', 'could', 'bring', 'direct', 'conflict', 'kurdishled', 'force', 'allied', 'united', 'state']",0
"['much', 'country', 'ruin', 'million', 'syrian', 'fled', 'abroad', 'population', 'deeply', 'traumatised', 'war', 'one', 'thing', 'certain', 'rebuilding', 'syria', 'war', 'end', 'lengthy', 'extremely', 'difficult', 'process']",0
"['u', 'president', 'donald', 'trump', 'told', 'russia', 'tweet', 'prepare', 'nice', 'new', 'smart', 'missile', 'strike', 'syria']",0
"['four', 'american', 'army', 'chief', 'warrant', 'officer', 'navy', 'chief', 'cryptologic', 'technician', 'defense', 'department', 'civilian', 'contractor', 'died', 'suicide', 'bombing', 'syria', 'week']",0
"['never', 'greater', 'need', 'tolerance', 'compassion', 'solidarity', 'people', 'lost', 'everything']",0
"['u', 'president', 'trump', 'say', 'kept', 'u', 'soldier', 'northern', 'syria', 'keep', 'oil']",0
"['survivor', 'recall', 'horror', 'largest', 'chemical', 'attack', 'kind', 'syria', 'since', 'april', 'last', 'year']",0
"['london', 'hundred', 'people', 'gathered', 'emergency', 'demonstration', 'solidarity', 'aleppo', 'syria']",0
"['yes', 'skeptical', 'bashar', 'alassads', 'regime', 'behind', 'chemical', 'weapon', 'attack', 'killed', 'dozen', 'people', 'syria', 'democratic', 'congresswoman', 'tulsi', 'gabbard', 'told', 'cnns', 'wolf', 'blitzer']",0
"['new', 'aerial', 'footage', 'aleppo', 'reveals', 'extent', 'damage', 'syrian', 'city']",0
"['weâ', 'watching', 'briefing', 'pentagon', 'strike', 'syria', 'united', 'state', 'ally']",0
"['tonight', 'ordered', 'targeted', 'military', 'strike', 'air', 'field', 'syria', 'chemical', 'attack', 'launched', 'president', 'donald', 'j', 'trump']",0
"['plane', 'way', 'latakya', 'syria', 'carrying', '82', 'passenger', 'rt', 'broadcaster', 'reported']",0
"['traiskirchen', 'austria', '2500', 'people', 'come', 'free', 'ramadan', 'kitchen', 'iftar', 'meal', 'every', 'day', 'mostly', 'refugee', '20', 'country', 'including', 'mongolia', 'ukraine', 'syria', 'afghanistan', 'somalia', 'libya', 'live', 'nearby', 'refugee', 'camp']",0
"['report', 'lebanon', 'say', 'hundred', 'iranian', 'troop', 'arrived', 'syria', 'last', '10', 'day', 'soon', 'join', 'government', 'force', 'lebanese', 'hezbollah', 'ally', 'major', 'ground', 'offensive', 'backed', 'russian', 'air', 'strike']",0
"['attack', 'act', 'aggression', 'blatantly', 'violated', 'principle', 'international', 'law', '']",0
"['family', 'friend', 'urged', 'let', 'go', 'body', 'let', 'take', 'cemetery', 'safe', 'go', 'outside', 'wasnt', 'ready']",0
"['turkish', 'force', 'entered', 'kurdishheld', 'area', 'northern', 'syria', 'smoke', 'billow', 'border', 'town', 'ten', 'thousand', 'flee', 'home', 'bbcs', 'middle', 'east', 'correspondent', 'martin', 'patience', 'explains', 'whats', 'going']",0
"['leaving', 'u', 'slaughtered', 'said', 'commander', 'kurdishled', 'syrian', 'democratic', 'force', 'senior', 'u', 'diplomat', 'demanding', 'know', 'whether', 'u', 'going', 'anything', 'protect', 'syrian', 'kurd', 'turkey', 'continues', 'military', 'operation', 'targeting', 'america', 'kurdish', 'ally', 'syria']",0
"['really', 'wanted', 'something', 'child', 'syria', 'trump', 'could', 'open', 'u', 'syrian', 'refugee', 'ibrahim', 'almarashi']",0
"['president', 'trump', 'offered', 'varying', 'reason', 'giving', 'turkey', 'green', 'light', 'attack', 'u', 'ally', 'syria', 'including', 'fact', 'kurd', 'fight', 'alongside', 'u', 'world', 'war', 'ii']",0
"['made', 'isil', 'u', 'occupation', 'iraq', 'iranian', 'manipulation', 'instability', 'iraq', 'syria', 'cruelty', 'brutality', 'dictator', 'like', 'bashar', 'alassad', 'sectarian', 'cynicism', '']",0
"['intense', 'roundtheclock', 'shelling', '24', 'hour', 'day']",0
"['yesterday', 'morning', 'awoke', 'picture', 'child', 'foaming', 'mouth', 'suffering', 'convulsion', 'carried', 'arm', 'desperate', 'parent', 'u', 'ambassador', 'united', 'nation', 'nikki', 'haley', 'said', 'wake', 'syria', 'chemical', 'attack']",0
"['hoda', 'muthana', 'born', 'u', 'went', 'syria', 'become', 'propagandist', 'say', 'regret', 'action', 'want', 'return']",0
"['dear', 'donald', 'name', 'abdulazez', 'dukhan', '18', 'year', 'old', 'one', 'four', 'million', 'people', 'fled', 'syria']",0
"['footage', 'show', 'civilian', 'suffering', 'suspected', 'one', 'deadliest', 'chemical', 'attack', 'syria', 'year']",0
"['tuesday', 'attack', 'caused', 'many', 'people', 'choke', 'faint', 'foam', 'coming', 'mouth', 'britainbased', 'syrian', 'observatory', 'human', 'right', 'said']",0
"['100', 'civilian', 'killed', 'syria', 'eastern', 'ghouta', 'past', '24', 'hour', 'largest', 'singleday', 'death', 'toll', 'rebelheld', 'area', 'nearly', 'three', 'year', 'according', 'observer', 'httpcnnit2ehfpcshttpswwwcnncom20180220middleeastsyriaeasternghoutadeadliestdayintlindexhtmlsrfbcnn022018syriaeasternghoutadeadliestdayintl0609pmvodtop']",0
"['let', 'play', 'word', 'divide', 'terrorist', 'moderate', 'moderate', 'putin', 'said', 'would', 'like', 'understand', 'difference', 'perhaps', 'expert', 'believe', 'moderate', 'bandit', 'behead', 'people', 'moderate', 'number', 'tender', 'way']",0
"['turkey', 'president', 'said', 'regime', 'syrian', 'president', 'bashar', 'alassad', 'funding', 'islamic', 'state', 'iraq', 'levant', 'isil', 'denied', 'ankara', 'bought', 'oil', 'group', 'h']",0
"['russian', 'prime', 'minister', 'dmitry', 'medvedev', 'warned', 'deployment', 'foreign', 'ground', 'troop', 'syrian', 'conflict', 'could', 'result', 'world', 'war']",0
"['sen', 'john', 'mccain', 'rip', 'trump', 'administration', 'handsoff', 'syria', 'policy', 'latest', 'gas', 'attack', 'calling', 'another', 'disgraceful', 'chapter', 'american', 'history']",0
"['one', 'month', 'old']",0
"['animal', 'victim', 'syria', 'civil', 'war', 'theyre', 'nursed', 'back', 'health', 'volunteer', 'shelter', 'damascus', 'via', 'bbc', 'world', 'service']",0
"['video', 'ahmad', 'began', 'spread', 'throughout', 'social', 'medium', '2014', 'situation', 'remaining', 'palestinian', 'refugee', 'syria', 'yarmouk', 'continued', 'deteriorate', 'rapidly', 'video', 'depicted', 'surrounded', 'collapsed', 'home', 'rubblefilled', 'street', 'played', 'old', 'decrepit', 'piano']",0
"['9000', 'people', 'including', 'nearly', '4000', 'civilian', 'killed', 'one', 'year', 'russian', 'air', 'raid', 'syria', 'according', 'monitoring', 'group']",0
"['iranian', 'military', 'commander', 'brigadier', 'general', 'hossein', 'hamedani', 'killed', 'islamic', 'state', 'iraq', 'levant', 'isil', 'outskirt', 'syrian', 'city', 'aleppo', 'iran', 'army', 'said', 'httpajeiouwmshttpwwwaljazeeracomnews201510isilkillstopiraniancommandersyria151009074246576html']",0
"['commander', 'kurdishled', 'syrian', 'democratic', 'force', 'told', 'senior', 'u', 'diplomat', 'leaving', 'u', 'slaughtered', 'demanding', 'know', 'whether', 'u', 'going', 'anything', 'protect', 'syrian', 'kurd', 'turkey', 'continues', 'military', 'operation', 'targeting', 'america', 'kurdish', 'ally', 'syria']",0
"['breaking', 'president', 'trump', 'announces', 'isi', 'leader', 'abu', 'bakr', 'albaghdadi', 'dead', 'u', 'raid', 'syria']",0
"['turkish', 'leader', 'reject', 'international', 'pressure', 'promise', 'operation', 'continue', 'country', 'goal', 'met']",0
"['age', '19', 'hoda', 'muthana', 'hoover', 'alabama', 'traveled', 'syria', 'join', 'isi', 'five', 'year', 'later', 'muthana', 'say', 'regret', 'want', 'return', 'united', 'state']",0
"['arab', 'woman', 'front', 'line', 'fight', 'isil', 'syria']",0
"['u', 'arm', 'export', 'rebel', 'fighter', 'syria', 'end', 'hand', 'isil', 'via', 'people', 'power']",0
"['chris', 'christie', 'called', 'president', 'barack', 'obama', 'joke', 'interview', 'lead', 'jake', 'tapper', 'saying', 'president', 'created', 'entire', 'situation', 'syria', 'httpcnnit1qv0s5ahttpwwwcnncom20151118politicschrischristieobamacreatedsyrianrefugeecrisisindexhtmlsrfbcnn111815chrischristieobamacreatedsyrianrefugeecrisis1039pmvodtopvideolinkid18863086']",0
"['knew', 'people', 'would', 'treat', 'like', 'would', 'stayed', 'syria', 'syrian', 'boy', 'attacked', 'school', 'uk', 'say', 'still', 'life', 'fear', 'bbcin2hqoqcvhttpswwwbbccouknewsvideoandaudioheadlines48274580bulliedsyrianteenagerfearsforhissafety']",0
"['cold', 'war', 'phrase', 'recall', 'decadesold', 'fear', 'nuclear', 'war', 'mutually', 'assured', 'destruction', 'argue', 'new', 'dangerous', 'cold', 'war', 'begun', 'rising', 'tension', 'u', 'russian', 'government']",0
"['film', 'white', 'helmet', 'oscar', 'best', 'documentary', 'short', 'joined', 'aleppo', 'last', 'year', 'see', 'lifesaving', 'work', 'via', 'witness', 'al', 'jazeera']",0
"['traveling', 'syria', 'greece', 'adopted', 'family', '115yearold', 'refugee', 'one', 'last', 'wish', 'httpcnnit2ef0hm6httpwwwcnncom20160831photosrefugeeswelcomeunhcrnostrangerplacesrfbcnn101416refugeeswelcomeunhcrnostrangerplace1040amstorylinklinkid29928581']",0
"['russian', 'president', 'vladimir', 'putin', 'made', 'surprise', 'visit', 'russian', 'base', 'syria', 'ordered', 'start', 'troop', 'withdrawal', 'wartorn', 'country']",0
"['turkey', 'stand', 'watch', 'killing', 'civilian', 'syria', 'idlib', 'say', 'erdogan']",0
"['first', 'time', 'see', 'assad', 'held', 'accountable', 'said', 'kassem', 'eid', 'survived', '2013', 'chemical', 'gas', 'attack', 'syria', 'expressed', 'gratitude', 'president', 'donald', 'j', 'trump', 'missile', 'strike', 'syrian', 'airbase', 'httpcnnit2nnuuaphttpwwwcnncomvideosworld20170407syriansurvivorthankstrumpnrmobilecnnsrfbcnn040717syriansurvivorthankstrumpnrmobile1130pmvideovideolinkid36313631']",0
"['russia', 'withdrawing', 'troop', 'syria', '2', 'year', 'military', 'intervention', 'actually', 'accomplish']",0
"['lived', 'make', 'child', 'laugh', 'darkest', 'dangerous', 'place']",0
"['going', 'create', 'new', 'word', 'describe', 'happening', 'syria', 'cnns', 'arwa', 'damon', 'say', 'following', 'chemical', 'attack', 'killed', 'dozen', 'people', 'including', 'least', 'ten', 'child', 'reportedly', 'left', 'hundred', 'injured', 'httpcnnit2nzrob0httpwwwcnncom20170404middleeastidlibsyriaattackindexhtmlsrfbcnn040417idlibsyriaattack0630pmvodtopvideolinkid36185612']",0
"['believe', 'side', 'work', 'together', 'return', 'tranquility', 'calm', 'region', 'fight', 'extremism', 'syria', 'httpajeiotz3uhttpwwwaljazeeracomnews201608iranturkeyagreecooperatesyria160812141119888html']",0
"['breaking', 'turkey', 'say', 'army', 'killed', '200', 'ypg', 'fighter', 'syria', 'aleppo']",0
"['smoke', 'rise', 'bombing', 'syria', 'small', 'boy', 'cry', 'father', 'baba', 'carry', 'baba', 'he', 'unable', 'stand', 'leg', 'blown', 'knee', 'httpcnnit2m2x2kthttpwwwcnncom20170217middleeastsyrianboycaughtinheavybombingvideosrfbcnn021717syrianboycaughtinheavybombingvideo0401pmvodtoplinklinkid34610586']",0
"['confirm', 'name', '74', 'people', 'killed', 'hospital', 'expect', 'number', 'rise', '107', 'many', 'gone', 'missing', 'suspect', 'killed', 'attack', 'munzir', 'khalil', 'head', 'idlibs', 'health', 'directorate', 'httpajeiom2kvhttpwwwaljazeeracomnews201704idlibhospitalsoverwhelmedsuspectedgasattack170405062828940html']",0
"['syrian', 'state', 'medium', 'say', 'israeli', 'raid', 'hit', 'arm', 'depot', 'wounded', 'three', 'soldier']",0
"['activist', 'ground', 'saying', 'victim', 'rushed', 'hospital', 'experiencing', 'breathing', 'difficulty', 'httpajeio6lc4httpwwwaljazeeracomnews201609syriawarchlorinegasdroppedrebelheldaleppo160906153118935html']",0
"['world', 'watching', 'world', 'doesnt', 'anything', 'bana', 'alabed', 'say']",0
"['today', 'loss', 'linked', 'stab', 'back', 'delivered', 'u', 'accomplice', 'terrorist', 'cannot', 'qualify', 'happened', 'today', 'anything', 'else', 'putin', 'said', 'plane', 'shot', 'territory', 'syria', 'airtoair', 'missile', 'turkish', 'f16', 'jet', 'fell', 'syrian', 'territory', 'four', 'kilometre', 'border', 'turkey', 'pilot', 'plane', 'way', 'threaten', 'turkey']",0
"['dozen', 'civilian', 'killed', 'syrian', 'government', 'russia', 'escalate', 'offensive', 'northwest', 'syria', 'un', 'warning', 'humanitarian', 'catastrophe', 'area', 'three', 'million', 'resident']",0
"['aleppo', 'heartbreaking', 'image', 'show', 'father', 'son', 'buried', 'rubble', 'caught', 'crossfire', 'wartorn', 'syria', 'least', '200', 'airstrikes', 'rained', 'city', 'weekend', 'warning', 'graphic', 'content', 'httpcnnit2d2yimr']",0
"['one', 'year', 'since', 'russia', 'entered', 'syrian', 'conflict', 'death', 'toll', 'keep', 'climbing']",0
"['radwan', 'alsaid', 'fled', 'syria', 'family', 'home', 'attacked', 'barrel', 'bomb', 'work', 'turkish', 'bakery', 'provides', 'crucial', 'lifeline', 'still', 'inside', 'syria', 'hassan', 'ghani', 'visited', 'bakery', 'run', 'ihh', 'turkish', 'charity']",0
"['unfortunately', 'like', 'war', 'people', 'grow', 'either', 'bored', 'used', 'news', 'death', 'destruction', 'get', 'life', 'might', 'ultimately', 'gentle', 'reminder', 'httpajeiojty9httpwwwaljazeeracomnews201607artistkhaledakilimaginespokmonravagedsyria160722172024059html', 'anealla', 'safdar', 'report']",0
"['hundred', 'civilian', 'killed', 'suspected', 'usled', 'coalition', 'strike', 'month']",0
"['war', 'cannot', 'create', 'anything', 'misery', 'weapon', 'bring', 'nothing', 'death', 'pope', 'francis']",0
"['islamic', 'state', 'iraq', 'levant', 'isil', 'beheaded', 'two', 'woman', 'first', 'time', 'eastern', 'syria', 'deir', 'ezzor', 'province', 'ukbased', 'syrian', 'observatory', 'human', 'right', 'said', 'first', 'time', 'beheading', 'woman', 'use', 'sword', 'public', 'taken', 'place', 'syria', 'observatory', 'chief', 'ramus', 'abdel', 'rahman', 'told', 'al', 'jazeere']",0
"['â', 'œit', 'unbearable', 'situationâ', 'look', 'refugee', 'camp', 'northern', 'syria', 'suffering', 'winter']",0
"['saudi', 'arabia', 'stop', 'backing', 'terrorist']",0
"['probably', 'wonâ', 'read', 'piece', 'syria', 'comment', 'story', 'surprised', 'u', 'httpajeioyzdvhttptribalxffuvaz']",0
"['two', 'islamic', 'jihad', 'fighter', 'killed', 'israeli', 'air', 'attack', 'damascus', 'israel', 'confirmed', 'raid', 'syrian', 'capital', 'well', 'besieged', 'gaza', 'strip']",0
"['syrian', 'activist', 'tapping', 'global', 'phenomenon', 'pokemon', 'go', 'try', 'turn', 'attention', 'back', 'country', 'civil', 'war']",0
"['dozen', 'jordanian', 'fighter', 'jet', 'bombed', 'islamic', 'state', 'iraq', 'levant', 'isil', 'target', 'military', 'said', 'pledging', 'keep', 'attack', 'armed', 'group', 'defeated', 'httpajeiotm5ghttptribaldzocd26']",0
"['breaking', 'death', 'toll', 'rise', '58', 'toxic', 'gas', 'attack', 'syrian', 'town', 'khan', 'sheikhoun', 'rebelheld', 'idlib', 'httpajeiowvt4httpwwwaljazeeracomnews201704attacksyriakills35people170404075153415html']",0
"['turkish', 'bakery', 'producing', '170000', 'loaf', 'bread', 'per', 'day', 'sending', 'syria', 'needy']",0
"['turkey', 'launched', 'military', 'offensive', 'push', 'usbacked', 'kurdish', 'force', 'away', 'border', 'northeastern', 'syria', 'today', 'action', 'come', 'day', 'pres', 'trump', 'announced', 'u', 'troop', 'would', 'pull', 'back', 'area', 'cnnâ', 'clarissa', 'ward', 'nick', 'paton', 'walsh', 'report']",0
"['arab', 'country', 'qatar', 'uae', 'join', 'coalition', 'well', 'middle', 'eastern', 'asian', 'african', 'state', 'including', 'pakistan', 'nigeria']",0
"['obsession', 'islamic', 'state', 'iraq', 'levant', 'isil', 'irrational', 'fear', 'syrian', 'refugee', 'west', 'encourages', 'u', 'ignore', 'real', 'suffering', 'syrian', 'live', 'spectacular', 'exceptional', 'violence', 'surround']",0
"['air', 'strike', 'actually', 'helping', 'isi', 'propaganda', 'allow', 'tell', 'syrian', 'population', 'especially', 'raqqa', 'trapped', 'city', 'pounded', 'air', 'force', 'many', 'country']",0
"['hashtags', 'aleppoisburning', 'makefacebookred', 'thousand', 'social', 'medium', 'user', 'pledge', 'deactivate', 'facebook', 'account', 'turn', 'profile', 'photo', 'red', 'effort', 'draw', 'attention', 'syrian', 'government', 'offensive', 'aleppo']",0
"['aid', 'convoy', 'bombed', 'sky', 'un', 'suspends', 'syria', 'aid']",0
"['inside', 'story', 'image', 'fiveyearold', 'omran', 'daqneesh', 'bloodied', 'covered', 'dust', 'another', 'stark', 'reminder', 'toll', 'war', 'syria', 'latest', 'image', 'achieve', 'beyond', 'shortterm', 'outrage']",0
"['armed', 'force', 'announces', 'return', 'security', 'aleppo', 'release', 'terrorism', '']",0
"['dozen', 'people', 'killed', 'friday', 'marring', 'supposed', 'festive', 'holiday', 'muslim', 'country', 'worldwide']",0
"['life', 'russian', 'bomb', 'via', 'people', 'power']",0
"['air', 'strike', 'operation', 'achieve', 'longterm', 'stability', 'local', 'community']",0
"['inhabitant', 'besieged', 'eastern', 'aleppo', 'fewer', '10', 'day', 'receive', 'aid', 'face', 'starvation', 'death', 'lack', 'medical', 'supply']",0
"['dramatic', 'footage', 'show', 'men', 'woman', 'child', 'scrambling', 'cover', 'missile', 'hit', 'refugee', 'camp']",0
"['age', '19', 'young', 'woman', 'hoover', 'alabama', 'traveled', 'syria', 'join', 'isi', 'five', 'year', 'three', 'husband', 'later', 'say', 'regret', 'begging', 'return', 'u']",0
